id,Category,name,subtitle,price,discount_price,main_image_url,secondary_image_url,nutritional_info
1057,Velas y decoración,Vela de cumpleaños 6 Hacendado,Paquete 1 ud.,"0,75 €",,https://prod-mercadona.imgix.net/images/f40ce2da306aebdd41587bbbd5eb171e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/60995c199022a8e634df4a96cfb2dd27.jpg?fit=crop&h=600&w=600,"Vela de cumpleaños 6 Hacendado, Paquete, 1 Unidad, 0,75€ por Unidad"
3293,Licores,Anís seco Tenis,Botella 1 L,"12,30 €",,https://prod-mercadona.imgix.net/images/cfaae54c2c1fee2b218dde9552dac9e4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/ca655816758ce711c5e6470863b55ae2.jpg?fit=crop&h=600&w=600,"Anís seco Tenis, Botella, 1 Litro, 12,30€ por Unidad"
643,Verdura,Albahaca,Bandeja 20 g,"1,53 €",,https://prod-mercadona.imgix.net/images/95c2f383e063aef6fcbe53b96b4c72b2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/de41c385161638a6e153b08246509a31.jpg?fit=crop&h=600&w=600,"Albahaca, Bandeja, 20 Gramos, 1,53€ por Unidad"
2785,Refresco de cola,Refresco Coca-Cola Zero azúcar,Botella 2 L,"1,99 €",,https://prod-mercadona.imgix.net/images/15610299cdea0ab39334eea88ce97933.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4087001a5e77f031e55d92ba189c125d.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero azúcar, Botella, 2 Litros, 1,99€ por Unidad"
2025,Leche y bebidas vegetales,Bebida de arroz sin azúcares añadidos Hacendado,6 bricks x 1 L,"6,60 €",,https://prod-mercadona.imgix.net/images/0295f650972366ad10c92993bf09d115.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/d8cbfee33d929db955d5d86cc02cc506.jpg?fit=crop&h=600&w=600,"Bebida de arroz sin azúcares añadidos Hacendado, 6 bricks x 1 Litro, 6,60€ por Pack"
2687,Tinto de verano y sangría,"Tinto de verano 0,0% sin alcohol limón Don Simón","Botella 1,5 L","1,40 €",,https://prod-mercadona.imgix.net/images/3a87cbc85e13a3bd2126ea70ba6c80b4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/d55f56932f7505c567f21ca89debd8a8.jpg?fit=crop&h=600&w=600,"Tinto de verano 0,0% sin alcohol limón Don Simón, Botella, 1,5 Litros, 1,40€ por Unidad"
1042,Huevos,Huevos grandes L,Paquete 12 ud.,"2,80 €",,https://prod-mercadona.imgix.net/images/caff2c1966c9890184b1a49c72679ad1.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a270cca51393b710f1b383feab290921.jpg?fit=crop&h=600&w=600,"Huevos grandes L, Paquete, 12 Unidades, 2,80€ por Unidad"
1265,Cereales,Cereales de arroz inflado Choco Krispies Kellogg's con chocolate,Caja 420 g,"3,55 €",,https://prod-mercadona.imgix.net/images/3aa570213697c9cd80248d024110faf1.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/32f58900f9385ef69268c258c466d213.jpg?fit=crop&h=600&w=600,"Cereales de arroz inflado Choco Krispies Kellogg's con chocolate, Caja, 420 Gramos, 3,55€ por Unidad"
231,Arreglos,Arreglo para paella con pollo y conejo,Bandeja 940 g aprox.,"6,86 €",,https://prod-mercadona.imgix.net/images/925b0b63daa7121f1623e6dfcb232256.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/3b5ccdff771d54a9202ca3df6c4662ea.jpg?fit=crop&h=600&w=600,"Arreglo para paella con pollo y conejo, Bandeja, 940 Gramos aprox., 6,86€ por Unidad"
3964,Ojos,Sombra de ojos Creamy Deliplus 02 topper,1 ud. (5 ml),"5,00 €",,https://prod-mercadona.imgix.net/images/59c6d4aad55613b65e1134e3658cc09a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a5afa43ac7ca6cf7071d0709d34bdc68.jpg?fit=crop&h=600&w=600,"Sombra de ojos Creamy Deliplus 02 topper, 1 Unidad (5 ml), 5,00€ por Unidad"
3498,Higiene íntima,Compresa sin alas de incontinencia Deliplus Normal,Paquete 24 ud.,"3,35 €",,https://prod-mercadona.imgix.net/images/62e4fe36b890dab1217a54e548632b54.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/d15fd1a4cca9030bf4e69730736fffea.jpg?fit=crop&h=600&w=600,"Compresa sin alas de incontinencia Deliplus Normal, Paquete, 24 Unidades, 3,35€ por Unidad"
4420,Coloración cabello,Coloración permanente 0% amoníaco 5.5 caoba Colorcor,Caja 1 ud.,"3,90 €",,https://prod-mercadona.imgix.net/images/0d067564ab5a82c69b66cdcbe295ec39.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2f46ff9a5b6ea65028db50a4d32f594b.jpg?fit=crop&h=600&w=600,"Coloración permanente 0% amoníaco 5.5 caoba Colorcor, Caja, 1 Unidad, 3,90€ por Unidad"
1766,"Aceite, vinagre y sal",Vinagre de manzana Hacendado,Botella 1 L,"0,90 €",,https://prod-mercadona.imgix.net/images/6803f40bdcd3d9b3be574bcee41399f4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/f0f8c404cfe0583a7d733b248b08c1bf.jpg?fit=crop&h=600&w=600,"Vinagre de manzana Hacendado, Botella, 1 Litro, 0,90€ por Unidad"
735,Queso untable y fresco,Burrata fresca Hacendado,Tarrina 250 g (150 g escurrido),"2,30 €",,https://prod-mercadona.imgix.net/images/9b525ff0441a89b64ba570dd20f08f70.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0f3fe04df634b480d8f38fdcabe1ad91.jpg?fit=crop&h=600&w=600,"Burrata fresca Hacendado, Tarrina, 250 Gramos (150 Gramos escurrido), 2,30€ por Unidad"
1048,Huevos,Huevos de codorniz,Paquete 18 ud.,"1,85 €",,https://prod-mercadona.imgix.net/images/f884227376ae28f6d79420714cad0f6a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8b9f29fd9af69427e2b40444310efe79.jpg?fit=crop&h=600&w=600,"Huevos de codorniz, Paquete, 18 Unidades, 1,85€ por Unidad"
2911,Isotónico y energético,Bebida energética Energy Ultra zero Monster,4 latas x 500 ml,"6,68 €",,https://prod-mercadona.imgix.net/images/11eb3ad090c68f7ca6be3da4f4c503d5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/5ca31864fbec079df638cf4a13bd39a7.jpg?fit=crop&h=600&w=600,"Bebida energética Energy Ultra zero Monster, 4 latas x 500 Mililitros, 6,68€ por Pack"
3999,Labios,Bálsamo labial Color Balm Deliplus 10 coral,1 ud.,"4,50 €",,https://prod-mercadona.imgix.net/images/ec0c0669b4da355714a553ac5f922d7c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/cb7f74f287c83682b5babe0dd5d6c364.jpg?fit=crop&h=600&w=600,"Bálsamo labial Color Balm Deliplus 10 coral, 1 Unidad, 4,50€ por Unidad"
1162,Café molido y en grano,Café molido descafeinado Climent,Paquete 250 g,"3,90 €",,https://prod-mercadona.imgix.net/images/a21e1729abb10b69233966d5597e3e9b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/42dfecdedebe663fbf280439c75b67fe.jpg?fit=crop&h=600&w=600,"Café molido descafeinado Climent, Paquete, 250 Gramos, 3,90€ por Unidad"
1648,Arroz,Arroz cocido redondo Sabroz,2 vasitos x 125 g,"1,10 €",,https://prod-mercadona.imgix.net/images/b87d489084215ea73d35d6c2d465f39e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/17021892799fd29056da8e6b50a24485.jpg?fit=crop&h=600&w=600,"Arroz cocido redondo Sabroz, 2 vasitos x 125 Gramos, 1,10€ por Pack"
70,Lechuga y ensalada preparada,"Ensalada de pollo, queso y frutos secos Listo para Comer",Bol 250 g,"4,00 €",,https://prod-mercadona.imgix.net/images/8e19b97cf10d815ec7c3a284dff1ccf2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/29858eb44fa34d79d67e871656ae6b9e.jpg?fit=crop&h=600&w=600,"Ensalada de pollo, queso y frutos secos Listo para Comer, Bol, 250 Gramos, 4,00€ por Unidad"
1104,Bollería envasada,Rollo con sabor nata Hacendado,42 g aprox.,"0,23 €",,https://prod-mercadona.imgix.net/images/ca8cbfb7e6d96fb9f08d92255f14ea07.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/9644ce9040090ad1f08b126baa63911b.jpg?fit=crop&h=600&w=600,"Rollo con sabor nata Hacendado, 42 Gramos aprox., 0,23€ por Unidad"
2282,Patatas fritas y snacks,Aperitivo de patata sabor original Pringles,Bote 165 g,"2,60 €","2,60 €",https://prod-mercadona.imgix.net/images/08d8d001273a3e6c3b9b61bc7ad77092.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/65f5778c4e421f9c5346282354be07f2.jpg?fit=crop&h=600&w=600,"Aperitivo de patata sabor original Pringles, Bote, 165 Gramos, Precio anterior: 2,60€ por Unidad, Precio actual: 1,85€ por Unidad"
1418,Galletas,Galletas Digestive avena Hacendado,Caja 8 paquetes (384 g),"1,85 €",,https://prod-mercadona.imgix.net/images/585861b91f0e93ef115625a37bebba00.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6cddebe35b671d047f20cfd57cc09430.jpg?fit=crop&h=600&w=600,"Galletas Digestive avena Hacendado, Caja, 8 paquetes (384 g), 1,85€ por Unidad"
3845,Parafarmacia,Alcohol de romero Deliplus,Botella 250 ml,"2,00 €",,https://prod-mercadona.imgix.net/images/7272122046b746f7abf0442703ed19ee.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2440185aad7f081df20cc054462ac826.jpg?fit=crop&h=600&w=600,"Alcohol de romero Deliplus, Botella, 250 Mililitros, 2,00€ por Unidad"
3092,Cerveza,Cerveza especial sin gluten Falke,8 latas x 330 ml,"4,40 €",,https://prod-mercadona.imgix.net/images/431562b478874eedd28aa1c47831bf8d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fb41d2e48732d2b91f35e8bea3dcf0a7.jpg?fit=crop&h=600&w=600,"Cerveza especial sin gluten Falke, 8 latas x 330 Mililitros, 4,40€ por Pack"
3352,Higiene bucal,Cinta dental con cera y sabor menta,Paquete 2 ud.,"2,50 €",,https://prod-mercadona.imgix.net/images/340b061eb17d8cadf21d6328b89f4f06.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/03682f2c5c0976764b47a3071e540cf8.jpg?fit=crop&h=600&w=600,"Cinta dental con cera y sabor menta, Paquete, 2 Unidades, 2,50€ por Unidad"
4464,Lejía y líquidos fuertes,Reductor de pH Bosque Verde para piscina,Garrafa 5 L,"10,00 €",,https://prod-mercadona.imgix.net/images/ce1b2795e1eaf032ee4708ce9a82772c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b0f79885eba6ff724d28d1ae573b8843.jpg?fit=crop&h=600&w=600,"Reductor de pH Bosque Verde para piscina, Garrafa, 5 Litros, 10,00€ por Unidad"
3042,Depilación,Bandas de cera facial Deliplus piel sensible,Caja 16 bandas,"1,10 €",,https://prod-mercadona.imgix.net/images/0cd0260cdf76b831d0bcbd3bbdf0440e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a0d13efb994357a6b9222d4b5ab80af3.jpg?fit=crop&h=600&w=600,"Bandas de cera facial Deliplus piel sensible, Caja, 16 bandas, 1,10€ por Unidad"
1996,Leche y bebidas vegetales,Leche +Proteínas desnatada Hacendado,Brick 1 L,"1,30 €",,https://prod-mercadona.imgix.net/images/c4558a06013b7b9c1afb6d188f1692f2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b18d63e694098edad449a9a8eee5206b.jpg?fit=crop&h=600&w=600,"Leche +Proteínas desnatada Hacendado, Brick, 1 Litro, 1,30€ por Unidad"
4310,Detergente y suavizante ropa,Detergente ropa Ariel líquido,"Botella 29 lavados (1,31 L)","7,95 €",,https://prod-mercadona.imgix.net/images/244c47e029cb73bfb8454120802b5822.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e293ca54abd651ee8698de4d6c8401bd.jpg?fit=crop&h=600&w=600,"Detergente ropa Ariel líquido, Botella, 29 lavados (1,31 L), 7,95€ por Unidad"
3159,Gel y jabón de manos,Jabón de manos dermoprotector Deliplus,Bote 500 ml,"0,90 €",,https://prod-mercadona.imgix.net/images/241e96387a289b582f4e38f4385fb944.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0c3c4e6b466e5ee9d1e8de6f703593f5.jpg?fit=crop&h=600&w=600,"Jabón de manos dermoprotector Deliplus, Bote, 500 Mililitros, 0,90€ por Unidad"
2896,Isotónico y energético,Bebida isotónica sabor cítrico Iso drink,"Botella 1,5 L","1,00 €",,https://prod-mercadona.imgix.net/images/8399efe2a9f94c7de3f8e814c2e8f898.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8a2b2608d5802d2af56c90f0f229e939.jpg?fit=crop&h=600&w=600,"Bebida isotónica sabor cítrico Iso drink, Botella, 1,5 Litros, 1,00€ por Unidad"
249,Hamburguesas y picadas,Burger de vaca madurada,Paquete 180 g,"3,10 €",,https://prod-mercadona.imgix.net/images/e4b180e10d26bc1bdbfda52acb3fea5b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/58ac023bb251aed899d88b308585fe8d.jpg?fit=crop&h=600&w=600,"Burger de vaca madurada, Paquete, 180 Gramos, 3,10€ por Unidad"
4177,Limpieza baño y WC,Pastillas cisterna Bosque Verde,Paquete 4 ud. (200 g),"1,45 €",,https://prod-mercadona.imgix.net/images/6d234c5e74e29024753506901b2eb69d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/ed5aaf4f6343dffa7579a20a6c7622f1.jpg?fit=crop&h=600&w=600,"Pastillas cisterna Bosque Verde, Paquete, 4 Unidades (200 g), 1,45€ por Unidad"
1091,Bollería envasada,Bizcocho de chocolate sin gluten Hacendado,Paquete 4 ud. (200 g),"2,20 €",,https://prod-mercadona.imgix.net/images/5c22bf9d9a7c840d7483976458541c6c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/89448105b2d4be4cabf0272549bab977.jpg?fit=crop&h=600&w=600,"Bizcocho de chocolate sin gluten Hacendado, Paquete, 4 Unidades (200 g), 2,20€ por Unidad"
394,Fruta,Melón Galia,"Pieza 1,14 kg aprox.","2,17 €",,https://prod-mercadona.imgix.net/images/f7d56f5d9fc9bd92c12a9191f1a42d1f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/56a55a2b897c2e16b7bb8f4bd6d6ca26.jpg?fit=crop&h=600&w=600,"Melón Galia, Pieza, 1,14 Kilos aprox., 2,17€ por Unidad"
684,"Queso lonchas, rallado y en porciones",Queso lonchas mozzarella de vaca Hacendado,Paquete 10 lonchas (200 g),"1,78 €",,https://prod-mercadona.imgix.net/images/cc8ba322baab8bae79465346b6183be2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/642ff318a0417b15fe307ca91cab709a.jpg?fit=crop&h=600&w=600,"Queso lonchas mozzarella de vaca Hacendado, Paquete, 10 lonchas (200 g), 1,78€ por Unidad"
2484,Pescado,Merluza del Cabo sin cabeza Hacendado ultracongelada,Pieza 700 g aprox. escurrido,"5,77 €",,https://prod-mercadona.imgix.net/images/69a206b4ff70bba92ec3f4949835b98b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/c15356e5d1e90fb017dadca939d6be38.jpg?fit=crop&h=600&w=600,"Merluza del Cabo sin cabeza Hacendado ultracongelada, Pieza, 700 Gramos aprox. escurrido, 5,77€ por Unidad"
765,Pan de horno,5 Barras de pan 51% integral,Bolsa 5 ud. (625 g),"1,36 €",,https://prod-mercadona.imgix.net/images/145fcd2de95532d134a4a0078da2af2d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/9d131ee1964f9d9d568dc69603340de4.jpg?fit=crop&h=600&w=600,"5 Barras de pan 51% integral, Bolsa, 5 Unidades (625 g), 1,36€ por Unidad"
3910,Alimentación infantil,Papilla 8 cereales con galleta María Nestlé +6 meses,Caja 725 g,"5,45 €",,https://prod-mercadona.imgix.net/images/22cd3af9bfc8dc2f545c9dec325a0740.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/393b97aa21452f865713b48c3d690567.jpg?fit=crop&h=600&w=600,"Papilla 8 cereales con galleta María Nestlé +6 meses, Caja, 725 Gramos, 5,45€ por Unidad"
2286,Patatas fritas y snacks,Patatas fritas sabor chili y lima Hacendado,Paquete 150 g,"1,20 €",,https://prod-mercadona.imgix.net/images/350c9942cd10944b69411214785e2ef1.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e7525ab057dd8d8c401c1239d79b7342.jpg?fit=crop&h=600&w=600,"Patatas fritas sabor chili y lima Hacendado, Paquete, 150 Gramos, 1,20€ por Unidad"
1310,Azúcar y edulcorante,Edulcorante granulado stevia Hacendado,Bote 200 g,"3,05 €",,https://prod-mercadona.imgix.net/images/c8c404bea1deab41dcf058e6b8394d43.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0e247224d86abf0d39c9d9f8d22fc8e9.jpg?fit=crop&h=600&w=600,"Edulcorante granulado stevia Hacendado, Bote, 200 Gramos, 3,05€ por Unidad"
4259,Perro,"Paté perro adulto Delikuit con ternera, hígado y verduras",Tarrina 300 g,"0,95 €",,https://prod-mercadona.imgix.net/images/690db847b6d6f89d19538948eed8957e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b97e130307574e1a0f5efaff9a18d4e9.jpg?fit=crop&h=600&w=600,"Paté perro adulto Delikuit con ternera, hígado y verduras, Tarrina, 300 Gramos, 0,95€ por Unidad"
4679,Listo para Comer,Tortilla de patata con cebolla Listo para Comer,"1,3 kg","8,00 €",,https://prod-mercadona.imgix.net/images/c769f9e8e8634ea05f33eee3b5243d34.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7b062de45ab8856615286918da474394.jpg?fit=crop&h=600&w=600,"Tortilla de patata con cebolla Listo para Comer, 1,3 Kilos, 8,00€ por Unidad"
743,Queso untable y fresco,Queso de cabra Montesinos,2 tarrinas x 100 g,"3,12 €",,https://prod-mercadona.imgix.net/images/4c4f91a936db681d42655c78686f4e63.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b4055c5a1aede3802113528904a7ecef.jpg?fit=crop&h=600&w=600,"Queso de cabra Montesinos, 2 tarrinas x 100 Gramos, 3,12€ por Pack"
80,Embutido,Butifarra fresca,Bandeja 640 g aprox.,"3,78 €",,https://prod-mercadona.imgix.net/images/2f2f8c0646a430d3102b7603b9812b1a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4fe4442c49ccde3f44c4af10f9d1fb2b.jpg?fit=crop&h=600&w=600,"Butifarra fresca, Bandeja, 640 Gramos aprox., 3,78€ por Unidad"
3332,Higiene bucal,Cepillo dental Infantil Deliplus,Paquete 1 ud.,"0,90 €",,https://prod-mercadona.imgix.net/images/de9c09463b55005f4bf224472fc3a2e8.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2dafeac2d5b5b7f421458508b955c772.jpg?fit=crop&h=600&w=600,"Cepillo dental Infantil Deliplus, Paquete, 1 Unidad, 0,90€ por Unidad"
562,Paté y sobrasada,Paté de cerdo La Piara tapa negra,3 latas x 87 g,"3,95 €",,https://prod-mercadona.imgix.net/images/a4613d4048efad9b5059a390629b4bcb.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/36ea92b62fb84c33ec1d4db004910ec3.jpg?fit=crop&h=600&w=600,"Paté de cerdo La Piara tapa negra, 3 latas x 87 Gramos, 3,95€ por Pack"
1163,Café molido y en grano,Café molido natural Climent,Paquete 250 g,"3,40 €",,https://prod-mercadona.imgix.net/images/6142966016229403846714fb18bf965d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/c025dcc5eb5f69601d329c2726ecf51a.jpg?fit=crop&h=600&w=600,"Café molido natural Climent, Paquete, 250 Gramos, 3,40€ por Unidad"
2611,Verdura,Patatas prefritas corte grueso Hacendado ultracongeladas,Paquete 2 kg,"3,10 €",,https://prod-mercadona.imgix.net/images/3c0eb728956cd1c26a3a9615889feaeb.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/3062aaa76ea0e38ee520e79b8f66cc8b.jpg?fit=crop&h=600&w=600,"Patatas prefritas corte grueso Hacendado ultracongeladas, Paquete, 2 Kilos, 3,10€ por Unidad"
228,Arreglos,Hueso garrón,Pieza 290 g aprox.,"1,16 €",,https://prod-mercadona.imgix.net/images/1f6928a432081cf7c4bb36c66a4dd305.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/ce243fba048cacd3f157515da88d55c2.jpg?fit=crop&h=600&w=600,"Hueso garrón, Pieza, 290 Gramos aprox., 1,16€ por Unidad"
417,Fruta,Nectarina,Pieza 220 g aprox.,"0,62 €",,https://prod-mercadona.imgix.net/images/20e84bbe5a2b90b67b1db93175e39458.jpg?fit=crop&h=600&w=600,,"Nectarina, Pieza, 220 Gramos aprox., 0,62€ por Unidad"
2589,Verdura,Maíz dulce Hacendado ultracongelado,Paquete 400 g,"1,24 €",,https://prod-mercadona.imgix.net/images/be6852af02a87787b9dad6356b8069aa.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7811ff1e76e29079c39abe2a80187401.jpg?fit=crop&h=600&w=600,"Maíz dulce Hacendado ultracongelado, Paquete, 400 Gramos, 1,24€ por Unidad"
4383,Coloración cabello,Coloración permanente 0% amoníaco 7.0 rubio medio luminoso Colorcor,Caja 1 ud.,"3,90 €",,https://prod-mercadona.imgix.net/images/9b403d28685b62b935f9e7d3714c8d3e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/99e9374d6eabd93535413e798aab0151.jpg?fit=crop&h=600&w=600,"Coloración permanente 0% amoníaco 7.0 rubio medio luminoso Colorcor, Caja, 1 Unidad, 3,90€ por Unidad"
355,Pescado fresco,Filetes de trucha Arco iris,Bandeja 226 g aprox.,"3,60 €",,https://prod-mercadona.imgix.net/images/8378fa17c4433262d3d7b105ca561c17.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/787817fe96bf75b7396d14cb4ab9339b.jpg?fit=crop&h=600&w=600,"Filetes de trucha Arco iris, Bandeja, 226 Gramos aprox., 3,60€ por Unidad"
4630,Insecticida y ambientador,Recambio ambientador mini spray Brisa Azul Bosque Verde,Caja 2 ud. (30 ml),"1,80 €",,https://prod-mercadona.imgix.net/images/f8bd5b31d0aebd81f1a201ecfb65810e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/48657b907aad746811d540ac20a760aa.jpg?fit=crop&h=600&w=600,"Recambio ambientador mini spray Brisa Azul Bosque Verde, Caja, 2 Unidades (30 ml), 1,80€ por Unidad"
766,Pan de horno,Panecillo harina integral 50% de trigo sin sal añadida,1 ud. (80 g),"0,33 €",,https://prod-mercadona.imgix.net/images/9ff7d3890d76b08e513d008f310c994c.jpg?fit=crop&h=600&w=600,,"Panecillo harina integral 50% de trigo sin sal añadida, 1 Unidad (80 g), 0,33€ por Unidad"
3259,Licores,Ginebra London Dry Gin Tanqueray,Botella 700 ml,"13,95 €",,https://prod-mercadona.imgix.net/images/9c292507e638fce7e9f0a7f08463b2ec.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a12e34573aa589d14f5f0926fbc66316.jpg?fit=crop&h=600&w=600,"Ginebra London Dry Gin Tanqueray, Botella, 700 Mililitros, 13,95€ por Unidad"
3356,Higiene bucal,Enjuague bucal Sensitive & Encías Deliplus zero alcohol,Botella 500 ml,"1,90 €",,https://prod-mercadona.imgix.net/images/bfdd4991ed93250b37b5806f533e68a1.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/af20609f0c91101fe6a9810fcbf41463.jpg?fit=crop&h=600&w=600,"Enjuague bucal Sensitive & Encías Deliplus zero alcohol, Botella, 500 Mililitros, 1,90€ por Unidad"
13,Salazones y ahumados,Boquerones en vinagre Hacendado en aceite de girasol,Bandeja 80 g (60 g escurrido),"1,65 €",,https://prod-mercadona.imgix.net/images/6e1955c6b54f9b25bcbea77d28d248db.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/54783c20228c9189af4efbb9255acfdc.jpg?fit=crop&h=600&w=600,"Boquerones en vinagre Hacendado en aceite de girasol, Bandeja, 80 Gramos (60 Gramos escurrido), 1,65€ por Unidad"
4720,Rebozados,Filetes de boquerón en tempura Hacendado ultracongelado,Paquete 400 g,"3,75 €",,https://prod-mercadona.imgix.net/images/e1c45e3dcc2f0814c0e2b792eb13c755.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a05cbf58bbc78d1b7efe64d92903c074.jpg?fit=crop&h=600&w=600,"Filetes de boquerón en tempura Hacendado ultracongelado, Paquete, 400 Gramos, 3,75€ por Unidad"
3537,Higiene íntima,Tampones super plus Deliplus 100% algodón,Caja 15 ud.,"3,40 €",,https://prod-mercadona.imgix.net/images/c6f365ea11c25cda67e9e7ea639e3c61.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/750f50bcc473d52eecaeb0a0e76cb8e9.jpg?fit=crop&h=600&w=600,"Tampones super plus Deliplus 100% algodón, Caja, 15 Unidades, 3,40€ por Unidad"
1645,Arroz,Arroz cocido integral Sabroz,2 vasitos x 125 g,"1,10 €",,https://prod-mercadona.imgix.net/images/3c538ead2ed048792639ef28915cfaef.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/9c025b20231dfd6f3c421a4ed7cb3339.jpg?fit=crop&h=600&w=600,"Arroz cocido integral Sabroz, 2 vasitos x 125 Gramos, 1,10€ por Pack"
3040,Helados,Tubitos bañados chocolate negro Hacendado,Bote 150 g,"2,75 €",,https://prod-mercadona.imgix.net/images/c330804d164bb954690289b0d4491504.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/5f1400c16905e29efe3d59570746ee3c.jpg?fit=crop&h=600&w=600,"Tubitos bañados chocolate negro Hacendado, Bote, 150 Gramos, 2,75€ por Unidad"
388,Fruta,Manzana roja acidulce,Pieza 230 g aprox.,"0,67 €",,https://prod-mercadona.imgix.net/images/22301daf320667073b7662206e508c36.jpg?fit=crop&h=600&w=600,,"Manzana roja acidulce, Pieza, 230 Gramos aprox., 0,67€ por Unidad"
1000,Bollería de horno,6 Croissant rellenos de cacao,Bolsa 6 ud. (280 g),"1,75 €",,https://prod-mercadona.imgix.net/images/448b70af6205b50bf11f7994c0eb52c7.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b038a03c777dc7c61c1d4873f7bb408d.jpg?fit=crop&h=600&w=600,"6 Croissant rellenos de cacao, Bolsa, 6 Unidades (280 g), 1,75€ por Unidad"
